,Unnamed: 0,commonstocksharesissued,assetscurrent,accountspayablecurrent,commonstockvalue,liabilities,liabilitiesandstockholdersequity,stockholdersequity,earningspersharebasic,netincomeloss,profitloss,costofgoodssold,filing_date,costsandexpenses,cash,notespayable,preferredstockvalue,depreciation,operatingexpenses,revenues,land,accountsreceivablenet,deferredrevenue,grossprofit,sharesissued,accruedincometaxes,sharesoutstanding,borrowedfunds,inventorygross,commercialpaper,dividends,commonstocknoparvalue,costofservices,debtcurrent,accruedinsurancecurrent,officerscompensation,intangibleassetscurrent,salariesandwages,interestanddebtexpense,convertibledebt,assetmanagementcosts,accountsreceivablegross,directoperatingcosts,operatingcycle,stock,price
18481,18481,22559418.0,,,223000.0,218088000.0,457221000.0,326065000.0,0.12,-648000.0,63474000.0,,2013-08-08,,,,,400000.0,79848000.0,72873000.0,63428000.0,,,,13908907.0,,,,,,,,,,,,,,,,,,,,CLDT,
18482,18482,13909822.0,,,137000.0,250609000.0,457221000.0,205001000.0,-0.13,-1731000.0,63474000.0,,2013-05-09,,,,,12200000.0,38727000.0,62972000.0,63428000.0,,,,13908907.0,,,,,,,,,,,,,,,,,,,,CLDT,
18483,18483,13909822.0,,,137000.0,250609000.0,457221000.0,205001000.0,-0.12,-1450000.0,63474000.0,,2013-03-15,,,,,14198000.0,21917000.0,62972000.0,63428000.0,,,,13908907.0,,,,,,,,,,,,,,,,,,,,CLDT,
18512,18512,81108109.0,139946000.0,1982000.0,81000.0,29767000.0,125541000.0,95774000.0,,,,,2013-11-08,62819000.0,,,,,,3491000.0,,,1237000.0,,,,,,,,,,,,,,,,,,,,,,CLDX,
18513,18513,64359513.0,156430000.0,2069000.0,81000.0,29767000.0,196233000.0,177094000.0,,,,,2013-08-06,38570000.0,,,,,,2511000.0,,,1237000.0,,,,,,,,,,,,,,,,,,,,,,CLDX,
18514,18514,2433608.0,184453000.0,2451000.0,81000.0,29424000.0,224365000.0,194941000.0,,,,,2013-05-03,19815000.0,,,,,,2414000.0,,,1237000.0,,,,,,,,,,,,,,,,,,,,,,CLDX,
18515,18515,3578290.0,85114000.0,745000.0,64000.0,29767000.0,125541000.0,-264129000.0,,,,,2013-03-08,69279000.0,,,,,,2433000.0,,,1237000.0,,,,,,,,,,,,,,,,,,,,,,CLDX,
18548,18548,12830100.0,22744597.0,1492294.0,128301.0,3054437.0,37740338.0,-14860636.0,0.62,4733844.0,,,2013-11-21,,,,,403927.0,,37473966.0,,,,15285721.0,12974263.0,,13646553.0,,,,,,,,,,,,,,,,,,CLFD,
18549,18549,12830100.0,22744597.0,1492294.0,128301.0,3054437.0,37740338.0,34685901.0,0.23,2873486.0,,,2013-08-08,,,,,403927.0,,27071053.0,,,,11070482.0,12974263.0,,13646553.0,,,,,,,,,,,,,,,,,,CLFD,
18550,18550,12830100.0,22744597.0,1492294.0,128301.0,3054437.0,37740338.0,34685901.0,0.09,1131526.0,,,2013-05-03,,,,,403927.0,,16277298.0,,,,6513711.0,12974263.0,,13646553.0,,,,,,,,,,,,,,,,,,CLFD,
18551,18551,12830100.0,22744597.0,1492294.0,128301.0,3054437.0,37740338.0,34685901.0,0.08,999599.0,,,2013-01-31,,,,,403927.0,,9165201.0,,,,3794282.0,12974263.0,,13646553.0,,,,,,,,,,,,,,,,,,CLFD,
18581,18581,1350000.0,1650000000.0,350800000.0,,7814000000.0,13574900000.0,5785000000.0,5.06,719000000.0,744200000.0,,2013-10-25,6300000.0,,,,366900000.0,200500000.0,975300000.0,46400000.0,,128400000.0,-52300000.0,,,,,,,,,,,,,,,,,,,,,CLF,
18582,18582,1350000.0,1650000000.0,306600000.0,,7814000000.0,13594900000.0,5785000000.0,4.45,633800000.0,665700000.0,,2013-07-26,6300000.0,,,,366900000.0,75800000.0,209200000.0,46400000.0,,128400000.0,286100000.0,,,,,,,,,,,,,,,,,,,,,CLF,
18583,18583,9000000.0,1650000000.0,555500000.0,,7814000000.0,13821900000.0,5785000000.0,2.64,375800000.0,391400000.0,,2013-04-25,6300000.0,,,,366900000.0,68900000.0,441700000.0,46400000.0,,128400000.0,14500000.0,,,,,,,,,,,,,,,,,,,,,CLF,
18584,18584,9000000.0,1911200000.0,555500000.0,,7814000000.0,14541700000.0,4632700000.0,3.12,423400000.0,59800000.0,,2013-02-12,4000000.0,,,,165400000.0,1480900000.0,2089100000.0,46400000.0,,15800000.0,588500000.0,,,,,,,,,,,,,,,,,,,,,CLF,
18620,18620,97698000.0,589924000.0,,1000.0,1858881000.0,2408901000.0,268556000.0,0.94,158606000.0,97608000.0,,2013-10-25,,,,,52500000.0,973319000.0,17380000.0,,,,,,,,,,,,,,,,,,,,,,,,,CLGX,
18621,18621,97698000.0,614235000.0,,1000.0,1858881000.0,356106000.0,1149644000.0,0.55,158606000.0,63351000.0,,2013-07-26,,,,,17400000.0,973319000.0,17380000.0,,,,,,,,,,,,,,,,,,,,,,,,,CLGX,
18622,18622,95360000.0,552559000.0,,1000.0,1858881000.0,3008191000.0,-1905600000.0,0.34,-53476000.0,33568000.0,,2013-04-26,,,,,18900000.0,973319000.0,17380000.0,,,,,,,,,,,,,,,,,,,,,,,,,CLGX,
18623,18623,97698000.0,46313000.0,,1000.0,1858881000.0,-1866989000.0,1242521000.0,0.14,14685000.0,191244000.0,,2013-02-25,,,,,54800000.0,57315000.0,17380000.0,,,,,,,,,,,22657000.0,,,,,,,,,,,,,,CLGX,
18655,18655,60612702.0,1141774000.0,256468000.0,606000.0,1111453000.0,1546321000.0,,0.58,,163388000.0,-869000.0,2013-11-07,,,,,,,572022000.0,,,,171707000.0,60612000.0,,,,,,,,-2854000.0,,48243000.0,,,,,,,,,,CLH,
18656,18656,60550064.0,1105191000.0,256468000.0,606000.0,1111453000.0,1546321000.0,,1.04,,1161000.0,15832000.0,2013-08-07,,,,,,,572022000.0,,,,171707000.0,60385000.0,,,,,,,,146481000.0,,48243000.0,,,,,,,,,,CLH,
18657,18657,60491452.0,1073582000.0,256468000.0,605000.0,734118000.0,-4595853000.0,,0.17,,10502000.0,26275000.0,2013-05-10,,,,,,,572022000.0,,,,171707000.0,60491000.0,,,,,,,,202232000.0,,48243000.0,,,,,,,,,,CLH,
18658,18658,60385453.0,891868000.0,178084000.0,604000.0,737047000.0,3825842000.0,,0.23,,-276699000.0,26275000.0,2013-03-06,,,,,,,572022000.0,,,,155495000.0,52462000.0,,,,,,,,857813000.0,,21712000.0,,,,,,,,,,CLH,
18694,18694,8752015.0,8087000.0,276000.0,1000.0,479000.0,9115000.0,-13964000.0,,-4125000.0,-8479000.0,,2013-11-12,,,,,,12855000.0,61000.0,,,,16000.0,,,9637320.0,,,,,,,,,359000.0,,,,,,,,,CLIR,
18695,18695,8752015.0,8087000.0,276000.0,1000.0,479000.0,9115000.0,-11441000.0,,-2762000.0,-8479000.0,,2013-08-14,,,,,,11473000.0,61000.0,,,,16000.0,,,9637320.0,,,,,,,,,359000.0,,,,,,,,,CLIR,
18696,18696,8782015.0,6813000.0,325000.0,1000.0,624000.0,8092000.0,-11441000.0,,-10036000.0,-8479000.0,,2013-05-06,,,,,,10065000.0,61000.0,,,,16000.0,,,9637320.0,,,,,,,,,359000.0,,,,,,,,,CLIR,
18697,18697,8752015.0,8087000.0,276000.0,1000.0,479000.0,9115000.0,-11441000.0,,-8679000.0,-8479000.0,,2013-02-22,,,,,,8704000.0,61000.0,,,,16000.0,,,9637320.0,,,,,,,,,359000.0,,,,,,,,,CLIR,
18724,18724,,,,880000.0,2598601000.0,4609263000.0,1720330000.0,0.05,4643000.0,3439000.0,,2013-10-24,177573000.0,,975000.0,25000000.0,,3000.0,,755643000.0,9178000.0,,,88022000.0,,89055000.0,,,,,,,,,,,,,,,,,,CLI,
18725,18725,,,,880000.0,2602972000.0,4638064000.0,1740994000.0,0.26,23071000.0,26184000.0,,2013-07-25,159767000.0,,975000.0,25000000.0,,3000.0,,781347000.0,8008000.0,,,88004000.0,,89055000.0,,,,,,,,,,,,,,,,,,CLI,
18726,18726,,,,879000.0,2547913000.0,4585269000.0,1741671000.0,0.13,11556000.0,11556000.0,,2013-04-25,139027000.0,,2300000.0,25000000.0,,3000.0,,779583000.0,9105000.0,,,87924000.0,,89055000.0,,,,,,,,,,,,,,,,,,CLI,
18727,18727,,,,875000.0,2457538000.0,4526045000.0,1766974000.0,-0.11,-9227000.0,-10585000.0,,2013-02-07,150711000.0,,2300000.0,25000000.0,,3000.0,,782315000.0,9179000.0,,,87536000.0,,89055000.0,,,,,,,,,,,,,,,,,,CLI,
18763,18763,,833900000.0,454500000.0,,1363200000.0,2253000000.0,,,,5600000.0,-3600000.0,2013-11-08,,,,,92000000.0,800000.0,-3100000.0,,,,158400000.0,,,,,,,,,,,,,,,,,,,,,CLMT,
18764,18764,,1094400000.0,333400000.0,,1401600000.0,2253000000.0,,,,-200000.0,-3600000.0,2013-08-09,,,,,92000000.0,800000.0,-3100000.0,,,,213100000.0,,,,,,,,,,,,,,,,,,,,,CLMT,
18765,18765,,965800000.0,415400000.0,,1363200000.0,2253000000.0,,,,-11600000.0,-3600000.0,2013-05-10,,,,,92000000.0,800000.0,-3100000.0,,,,134400000.0,,,,,,,,,,,,,,,,,,,,,CLMT,
18766,18766,,833946000.0,333416000.0,,1363252000.0,1732058000.0,,,,65662000.0,-3600000.0,2013-03-01,,,,,55536000.0,800000.0,-3100000.0,,,,141719000.0,,,,,,,,,,,,,,,,,,,,,CLMT,
18799,18799,89355397.0,284698000.0,30861000.0,9000.0,728601000.0,1276584000.0,544054000.0,-0.37,20421000.0,-34638000.0,51941000.0,2013-11-07,300061000.0,,,,,,267480000.0,,,6855000.0,,,,,,,,,,2866000.0,,,,,,,,,,,,CLNE,
18800,18800,89318022.0,289401000.0,22931000.0,9000.0,463743000.0,1022455000.0,554824000.0,-0.17,20421000.0,-29000.0,105739000.0,2013-08-08,202185000.0,,,,,,181159000.0,,,6855000.0,,,,,,,,,,6943000.0,,,,,,,,,,,,CLNE,
18801,18801,88511691.0,284917000.0,21988000.0,9000.0,406559000.0,964870000.0,554358000.0,-0.04,20421000.0,36000.0,46814000.0,2013-05-08,94241000.0,,,,,,93043000.0,,,6855000.0,,,,,,,,,,3927000.0,,,,,,,,,,,,CLNE,
18802,18802,87634478.0,284698000.0,39216000.0,9000.0,428570000.0,975200000.0,542713000.0,-1.16,20421000.0,393000.0,236471000.0,2013-02-28,404530000.0,,,,,,39519000.0,,,6855000.0,,,,,,,,,,17213000.0,,,,,,,,,,,,CLNE,
18845,18845,11000000.0,5130477.0,1278000.0,464.0,1319789.0,11478164.0,10158375.0,-3.04,-47111059.0,,,2013-11-13,48366919.0,,,1148204.0,,,,,,,,,,6541343.0,,,,,,,,111000.0,350000.0,,,,4000000.0,,,,,CLRB,
18846,18846,11000000.0,5130477.0,1278000.0,464.0,1319789.0,11478164.0,10158375.0,-3.04,-45795741.0,,,2013-08-12,45456470.0,,,1148204.0,,,,,,,,,,6541343.0,,,,,,,,111000.0,350000.0,,,,4000000.0,,,,,CLRB,
18847,18847,57397997.0,8109323.0,1278000.0,574.0,7181356.0,14311860.0,7130504.0,-3.04,-3453879.0,,,2013-05-15,42733884.0,,,1148204.0,,,,,,,,,,6541343.0,,,,,,,,111000.0,350000.0,,,,4000000.0,,,,,CLRB,
18848,18848,11000000.0,5130477.0,1278000.0,464.0,7181356.0,11478164.0,-40277400.0,-3.04,-40277400.0,,,2013-03-28,40021568.0,,,1148204.0,497000.0,,,,,,,,,46397997.0,,,,,,,,111000.0,350000.0,,,,4000000.0,,,,,CLRB,
18881,18881,16630597.0,45912000.0,3632000.0,9000.0,12397000.0,91939000.0,44736000.0,0.38,1004000.0,731000.0,4856000.0,2013-11-08,,,,,761000.0,5250000.0,84000.0,,,283000.0,7445000.0,9163462.0,,,,,,,,,,,,,,,,,,,,CLRO,
18882,18882,16630597.0,58399000.0,3031000.0,9000.0,11733000.0,91939000.0,44736000.0,0.19,650000.0,731000.0,4562000.0,2013-08-07,,,,,761000.0,5894000.0,84000.0,,,283000.0,6864000.0,9163462.0,,,,,,,,,,,,,,,,,,,,CLRO,
18883,18883,16630597.0,79287000.0,3912000.0,9000.0,25271000.0,91939000.0,44736000.0,0.08,478000.0,731000.0,4046000.0,2013-05-06,,,,,761000.0,5930000.0,84000.0,,,283000.0,6999000.0,9163462.0,,,,,,,,,,,,,,,,,,,,CLRO,
18884,18884,16630597.0,41432000.0,2814000.0,9000.0,25271000.0,91939000.0,44736000.0,0.77,6929000.0,26647000.0,18522000.0,2013-03-25,,,,,761000.0,16973000.0,84000.0,,,3404000.0,27545000.0,9163462.0,,,,,,,,,,,,,,,,,,,,CLRO,
18912,18912,185604681.0,1213181000.0,,1857000.0,,11420288000.0,1856000.0,2.88,631395000.0,,,2013-11-07,,,22000000.0,,,378207000.0,823835000.0,,,,,,,,,,,,,,,,,,,,,,,,,CLR,
18913,18913,185604681.0,946783000.0,,1856000.0,,9140009000.0,1226835000.0,2.26,463897000.0,,,2013-08-08,,,22000000.0,,,966963000.0,1810981000.0,,,,,,,,,,,,,,,,,,,,,,,,,CLR,
18914,18914,185604681.0,946783000.0,,1856000.0,,9140009000.0,1226835000.0,0.38,69094000.0,,,2013-05-08,,,20421000.0,,,259509000.0,395100000.0,,,,,,,,,,,,,,,,,,,,,,,,,CLR,
18915,18915,185604681.0,946783000.0,,1856000.0,,9140009000.0,1226835000.0,1.2,220511000.0,,,2013-02-28,,,20421000.0,,,1279713000.0,688972000.0,,,,,,,,,,,,,,,,,,,,,,,,,CLR,
18951,18951,224239.0,23648984.0,2339768.0,2200000.0,13397060.0,25358918.0,11961858.0,,-18308621.0,,,2013-11-12,,,6423734.0,,169000.0,16930564.0,125000.0,,,5000000.0,,9.0,,704113.0,,,,,,,,,,,,187995.0,,,,,,CLSN,
18952,18952,1009076.0,23648984.0,2339768.0,2200000.0,13397060.0,25358918.0,11961858.0,-0.37,-12290626.0,,,2013-08-08,,,6423734.0,,169000.0,11970997.0,125000.0,,,5000000.0,,9.0,,704113.0,,,,,,,,,,,,16275.0,,,,,,CLSN,
18953,18953,1009076.0,23648984.0,2339768.0,2200000.0,13397060.0,25358918.0,11961858.0,-0.37,-6186241.0,,,2013-05-09,,,6423734.0,50.0,169000.0,6263473.0,125000.0,,,5000000.0,,9.0,,704113.0,,,,,,,,,,,,5701.0,,,,,,CLSN,
18954,18954,253691.0,31508485.0,4010203.0,2200000.0,6455891.0,32649459.0,-150876770.0,-0.37,-6121000.0,,,2013-03-18,,,6423734.0,50.0,165000.0,19637427.0,2000000.0,,,5000000.0,,9.0,,664923.0,,,,,,,,,,,,5701.0,,,,,,CLSN,
18986,18986,23813106.0,80017000.0,7467000.0,24000.0,459406000.0,403910000.0,-55496000.0,0.11,13019000.0,-139000.0,,2013-10-24,321068000.0,10788000.0,,,51491000.0,,453516000.0,986000.0,,,,,,24072705.0,,,,3850000.0,,,,,,,,,,,9757000.0,,,CLUB,
18987,18987,23813106.0,80017000.0,7467000.0,24000.0,459406000.0,403910000.0,-55496000.0,0.4,10428000.0,-139000.0,,2013-07-24,212796000.0,10788000.0,,,51491000.0,,453516000.0,986000.0,,,,,,24072705.0,,,,3850000.0,,,,,,,,,,,9757000.0,,,CLUB,
18988,18988,23813106.0,80017000.0,7467000.0,24000.0,459406000.0,403910000.0,-55496000.0,0.17,3850000.0,-139000.0,,2013-04-25,111283000.0,10788000.0,,,51491000.0,,453516000.0,986000.0,,,,,,24072705.0,,,,3850000.0,,,,,,,,,,,9757000.0,,,CLUB,
18989,18989,23040881.0,84917000.0,9180000.0,23000.0,449188000.0,403910000.0,19014000.0,0.14,3250000.0,-139000.0,,2013-02-25,443947000.0,10788000.0,,,52097000.0,,453516000.0,986000.0,,,,,,23813106.0,,,,71400000.0,,,,,,,,,,,8297000.0,,,CLUB,
19019,19019,26207190.0,144872000.0,2297000.0,26000.0,151749000.0,145994000.0,133496000.0,,-20320000.0,-233849000.0,70000.0,2013-11-07,,,,,269000.0,73782000.0,78000.0,,,2755000.0,,,,33897321.0,,,,,,,,,,,,,,,,,,CLVS,
19020,19020,26207190.0,144872000.0,2297000.0,26000.0,151749000.0,145994000.0,133496000.0,,-19341000.0,-233849000.0,70000.0,2013-08-07,,,,,176000.0,73782000.0,78000.0,,,2755000.0,,,,33897321.0,,,,,,,,,,,,,,,,,,CLVS,
19021,19021,26207190.0,144872000.0,2297000.0,26000.0,151749000.0,145994000.0,133496000.0,,-18999000.0,-233849000.0,70000.0,2013-05-08,,,,,84000.0,73782000.0,78000.0,,,2755000.0,,,,33897321.0,,,,,,,,,,,,,,,,,,CLVS,
19022,19022,26207190.0,144872000.0,2297000.0,26000.0,151749000.0,145994000.0,317899000.0,,-21059000.0,-233849000.0,70000.0,2013-03-14,,,,,353000.0,73782000.0,78000.0,,,2755000.0,,,,26207190.0,,,,,,,,,,,,,,,,,,CLVS,
19051,19051,23840683.0,-1238000.0,,2000.0,-1844000.0,1523077000.0,540894000.0,0.82,-89000.0,,,2013-10-31,368585000.0,23000000.0,,,74600000.0,,649740000.0,11827000.0,,,,97921.0,,-853000.0,,,,,,,58100000.0,,,,,,,,,,,CLW,
19052,19052,23840683.0,-1238000.0,,2000.0,-1844000.0,1523077000.0,540894000.0,0.92,-189000.0,,,2013-07-30,239543000.0,23000000.0,,,74600000.0,,649740000.0,11827000.0,,,,97921.0,,-853000.0,,,,,,,58100000.0,,,,,,,,,,,CLW,
19053,19053,23840683.0,112127000.0,,2000.0,-1844000.0,16695000.0,540894000.0,0.16,-328000.0,,,2013-05-03,111870000.0,23000000.0,,,74600000.0,,649740000.0,11827000.0,,,,97921.0,,-853000.0,,,,,,,58100000.0,,,,,,,,,,,CLW,
19054,19054,23840683.0,97041000.0,,2000.0,-1844000.0,1524630000.0,540894000.0,0.51,8837000.0,,,2013-02-25,51619000.0,23000000.0,,,70600000.0,,649740000.0,11827000.0,,,,97921.0,,-853000.0,,,,,,,58100000.0,,,,,,,,,,,CLW,
19084,19084,158741461.0,1420000000.0,413000000.0,159000000.0,4165000000.0,4311000000.0,146000000.0,1.02,133000000.0,,764000000.0,2013-11-01,,,,,,,,,5000000.0,,574000000.0,,,-27675000.0,,,202000000.0,421000000.0,,,,20000000.0,,,,,,,,,,CLX,89.61
19085,19085,158741461.0,1376000000.0,412000000.0,159000000.0,4490000000.0,4355000000.0,-135000000.0,0.99,130000000.0,,759000000.0,2013-08-23,,,,,,,1106000000.0,,5000000.0,,2273000000.0,,,-19977000.0,,,300000000.0,421000000.0,,,,20000000.0,,,,,,,,,,CLX,84.29
19086,19086,158741461.0,1588000000.0,390000000.0,159000000.0,4371000000.0,4523000000.0,152000000.0,2.8,367000000.0,,2281000000.0,2013-05-02,,,,,,,1106000000.0,,5000000.0,,1646000000.0,,,-19977000.0,,,392000000.0,421000000.0,,,,20000000.0,,,,,,,,,,CLX,85.84
19087,19087,158741461.0,1376000000.0,412000000.0,159000000.0,4490000000.0,4355000000.0,-135000000.0,0.94,123000000.0,,762000000.0,2013-02-05,,,,,,,1106000000.0,,5000000.0,,563000000.0,,,-19977000.0,,,300000000.0,421000000.0,,,,20000000.0,,,,,,,,,,CLX,
19122,19122,1465706360.0,4556000000.0,1290000000.0,1466000000.0,11004000000.0,13439000000.0,2189000000.0,0.69,656000000.0,1677000000.0,11000000.0,2013-10-24,,,,,,,774000000.0,251000000.0,,,2529000000.0,,,,,,,,,,,,,,,,,,,,,CL,63.04
19123,19123,1465706360.0,4556000000.0,1290000000.0,1466000000.0,11004000000.0,13487000000.0,2189000000.0,1.09,561000000.0,1021000000.0,11000000.0,2013-07-25,,,,,,,549000000.0,251000000.0,,,5049000000.0,,,,,,,,,,,,,,,,,,,,,CL,59.62
19124,19124,1465706360.0,4556000000.0,1290000000.0,733000000.0,11004000000.0,13533000000.0,2189000000.0,0.98,593000000.0,46000000.0,11000000.0,2013-04-25,,,,,,,549000000.0,251000000.0,,,2437000000.0,,,,,,,,,,,,,,,,,,,,,CL,59.71
19125,19125,732853180.0,4556000000.0,1290000000.0,733000000.0,10183000000.0,12724000000.0,2375000000.0,1.31,598000000.0,607000000.0,11000000.0,2013-02-21,,,,,,,549000000.0,240000000.0,,,2331000000.0,,,,,,,,,,,,,,,,,,,,,CL,56.545
19162,19162,228164824.0,,,1141000000.0,57701000000.0,65069000000.0,,2.28,,-319000000.0,,2013-10-29,259000000.0,,,,,,615000000.0,90000000.0,,,,,,,,,,,,,,,,,,,,,,,,CMA,43.42
19163,19163,228164824.0,,,1141000000.0,56036000000.0,65069000000.0,,1.48,,120000000.0,,2013-07-29,259000000.0,,,,,,615000000.0,90000000.0,,,,,,,,,,,,,,,,,,,,,,,,CMA,42.02
19164,19164,228164824.0,,,1141000000.0,58127000000.0,64885000000.0,,0.71,,198000000.0,,2013-04-29,259000000.0,,,,,,615000000.0,90000000.0,,,,,,,,,,,,,,,,,,,,,,,,CMA,36.23
19165,19165,228164824.0,,,1141000000.0,778000000.0,7720000000.0,,0.54,,98000000.0,,2013-02-19,200000000.0,,,,,,621000000.0,90000000.0,,,,,,,,,,,,,,,,,,,,,,,,CMA,35.4
19198,19198,19507939000.0,137963000.0,,195000.0,240323000.0,-203753000.0,,0.42,6664000.0,7122000.0,-13915000.0,2013-10-24,,30473000.0,,,,62030000.0,171605000.0,3574000.0,,,20448000.0,2273000.0,,,,126194000.0,,792000.0,,,,,,,,44000.0,,,,,,CMCO,
19199,19199,19507939.0,137963000.0,,195000.0,67751000.0,-203753000.0,,0.44,6664000.0,-5774000.0,42918000.0,2013-07-26,,30473000.0,,,,31042000.0,171605000.0,3574000.0,,,21076000.0,2273000.0,,,,114435000.0,,792000.0,,,,,,,,95000.0,,,,,,CMCO,
19200,19200,19507939.0,137963000.0,,193000.0,67751000.0,-228138000.0,,0.47,8515000.0,-10604000.0,-39955000.0,2013-05-29,,30473000.0,,,,31042000.0,11401000.0,4009000.0,,,38603000.0,2273000.0,,,,127519000.0,,792000.0,,,,,,,,95000.0,,,,,,CMCO,
19201,19201,19507939.0,134892000.0,,193000.0,241096000.0,401562000.0,,0.93,8515000.0,17970000.0,105425000.0,2013-01-25,,30473000.0,,,,14756000.0,11401000.0,4009000.0,,,16335000.0,2273000.0,,,,127519000.0,,792000.0,,,,,,,,1048000.0,,,,,,CMCO,
19230,19230,578704227.0,5183000000.0,6198000000.0,31000000.0,,44328000000.0,31835000000.0,1.74,-24953000000.0,-24953000000.0,,2013-10-30,-1616000000.0,,,,4571000000.0,,-1616000000.0,728000000.0,,,,,,,,,400000000.0,,,,7000000.0,,,,,,,,,,,CMCSA,23.545
19231,19231,578704227.0,5183000000.0,6198000000.0,31000000.0,,44328000000.0,31835000000.0,0.95,-14108000000.0,-14108000000.0,,2013-07-31,-1071000000.0,,,,3030000000.0,,-1071000000.0,728000000.0,,,,,,,,,350000000.0,,,,7000000.0,,,,,,,,,,,CMCSA,22.54
19232,19232,578704227.0,5183000000.0,6198000000.0,31000000.0,,44328000000.0,31835000000.0,0.45,385000000.0,385000000.0,,2013-05-01,253000000.0,,,,1522000000.0,,-1071000000.0,728000000.0,,,,,,,,,500000000.0,,,,7000000.0,,,,,,,,,,,CMCSA,20.93
19233,19233,671947577.0,5183000000.0,5695000000.0,32000000.0,,-332466000000.0,-331800000000.0,0.79,-16760000000.0,-16760000000.0,,2013-02-21,-1986000000.0,,,,1522000000.0,,-1986000000.0,975000000.0,,,,,,,,,500000000.0,,,,7000000.0,,,,,,,,,,,CMCSA,20.04
19273,19273,11125883.0,,,111000.0,108481000.0,247707000.0,138326000.0,0.01,323000.0,-2000.0,,2013-11-12,667000.0,,,650000.0,,3834000.0,4588000.0,331060000.0,5596000.0,,,,,65028571.0,,,,,,,,,,,,,,,,,,CMCT,
19274,19274,11125883.0,,,111000.0,108481000.0,247707000.0,138326000.0,0.01,846000.0,-2000.0,,2013-08-09,667000.0,,,650000.0,,3256000.0,4484000.0,331060000.0,5596000.0,,,,,65028571.0,,,,,,,,,,,,,,,,,,CMCT,
19275,19275,11132549.0,,,111000.0,117170000.0,256454000.0,138384000.0,0.01,1344000.0,-2000.0,,2013-05-10,667000.0,,,650000.0,,2715000.0,4515000.0,331060000.0,5596000.0,,,,,65028571.0,,,,,,,,,,,,,,,,,,CMCT,
19276,19276,11125883.0,,,111000.0,108481000.0,247707000.0,138326000.0,0.01,-2179000.0,-2000.0,,2013-03-18,667000.0,,,650000.0,,17856000.0,17065000.0,331060000.0,5596000.0,,,,,65028571.0,,,,,,,,,,,,,,,,,,CMCT,
19307,19307,129060664.0,2239831000.0,,1290000.0,2194739000.0,3494801000.0,1269999000.0,0.25,107734000.0,-129617000.0,6939748000.0,2013-10-28,7640642000.0,,,,,,,79123000.0,,,186078000.0,,,,,,,,,,,24911000.0,,,,,,,,,,CMC,
19308,19308,129060664.0,2426870000.0,,1290000.0,2194739000.0,3441246000.0,1281564000.0,0.63,18964000.0,177269000.0,5410770000.0,2013-07-02,5195201000.0,,,,,,,81943000.0,,,186078000.0,,,,,,,,,,,24911000.0,,,,,,,,,,CMC,
19309,19309,129060664.0,2223496000.0,,1290000.0,2194739000.0,3441246000.0,1296727000.0,0.04,54294000.0,2000.0,1588016000.0,2013-04-01,1720350000.0,,,,,,,78210000.0,,,186078000.0,,,,,,,,,,,24911000.0,,,,,,,,,,CMC,
19310,19310,129060664.0,2239831000.0,,1290000.0,2189212000.0,3497569000.0,1308201000.0,0.43,49717000.0,107734000.0,1600327000.0,2013-01-09,1717244000.0,,,,,,,78225000.0,,,186078000.0,,,,,,,,,,,24911000.0,,,,,,,,,,CMC,
19335,19335,,,,,31225.0,5117260.0,,0.86,86035.0,,,2013-11-08,6628.0,,,,,,331.0,,,,,,,,,,,,,,,,,,,,,,,,,CMDT,
19359,19359,45181655.0,151293000.0,14124000.0,4545000.0,675000.0,485818000.0,330434000.0,0.27,11185000.0,,193668000.0,2013-12-10,,,,,1937000.0,33187000.0,,,,,51499000.0,,,,,,,,,28655000.0,,,,,,,,,,,,CMD,
19360,19360,44996847.0,150660000.0,13322000.0,4518000.0,675000.0,487671000.0,-32978000.0,0.24,39239000.0,,193668000.0,2013-09-30,,,,,7202000.0,91447000.0,,,,,42777000.0,,,,,,,,,28655000.0,,,,,,,,,,,,CMD,
19361,19361,29997898.0,145183000.0,14551000.0,3001000.0,675000.0,484364000.0,307955000.0,1.07,29026000.0,,193668000.0,2013-06-10,,,,,5380000.0,2769000.0,,,,,134362000.0,,,,,,,,,28655000.0,,,,,,,,,,,,CMD,
19362,19362,29997898.0,138042000.0,12733000.0,2999000.0,675000.0,471858000.0,298002000.0,0.74,7294000.0,,193668000.0,2013-03-12,,,,,3574000.0,56043000.0,,,,,78771000.0,,,,,,,,,28655000.0,,,,,,,,,,,,CMD,
19391,19391,3000.0,19048100000.0,41700000.0,,17357500000.0,48979900000.0,-32400000.0,0.71,729500000.0,236300000.0,,2013-11-08,937300000.0,,,,,,2249300000.0,,,,,,,,,,,,,,,,,,,30200000.0,,,,,,CME,77.81
19392,19392,3000.0,16924600000.0,41700000.0,,17357500000.0,46882700000.0,148400000.0,1.65,547000000.0,548700000.0,,2013-08-08,650100000.0,,,,,,1534700000.0,,,,,,,,,,,,,,,,,,,28900000.0,,,,,,CME,72.22
19393,19393,3000.0,12297800000.0,31300000.0,,17357500000.0,38863200000.0,199300000.0,0.81,235800000.0,266300000.0,,2013-05-08,323400000.0,,,,,,718600000.0,,,,,,,,,,,,,,,,,,,29100000.0,,,,,,CME,60.7
19394,19394,331832000.0,8717900000.0,31100000.0,,17357500000.0,38863200000.0,21419100000.0,0.95,293700000.0,1814400000.0,,2013-03-01,1222600000.0,,,,,,795900000.0,,,,,,,,,,,,,,,,,,,140300000.0,,,,,,CME,59.92
